郑州|高新区|3室2厅|87.27|南|精装|34|板楼|130
郑州|高新区|4室2厅|131.03|南北|精装|27|板塔结合|255
郑州|高新区|4室2厅|128.21|南西北|精装|34|板楼|165
郑州|高新区|3室1厅|87.74|南|简装|7|板楼|136
郑州|高新区|3室2厅|90.65|南|精装|32|板塔结合|126
郑州|高新区|3室2厅|126.41|南|简装|18|板楼|1845
郑州|高新区|3室1厅|139.95|南北|精装|34|板楼|200
郑州|高新区|3室2厅|110.74|南北|毛坯|18|板塔结合|133
郑州|高新区|2室1厅|104.57|南|精装|18|塔楼|111
郑州|高新区|3室2厅|86.67|南|精装|33|塔楼|124
郑州|高新区|3室2厅|86.67|南北|精装|27|板楼|173
郑州|高新区|3室2厅|104.09|南北|简装|18|板楼|113
郑州|高新区|3室2厅|85.11|南|简装|34|板楼|116
郑州|高新区|3室2厅|96.01|南北|精装|6|板楼|126
郑州|高新区|2室2厅|85.99|南|精装|15|板楼|103
郑州|高新区|3室2厅|88.61|东北|精装|34|板塔结合|114
郑州|高新区|3室2厅|75.12|南北西|简装|20|板塔结合|1175
郑州|高新区|3室2厅|89.88|南|精装|28|板塔结合|152
郑州|高新区|4室2厅|81.62|南|精装|11|板楼|118
郑州|高新区|3室1厅|108.07|南北|精装|17|板塔结合|129
郑州|高新区|4室2厅|125.31|南西|精装|26|板楼|170
郑州|高新区|3室2厅|125.31|南北|简装|18|塔楼|143
郑州|高新区|3室1厅|90.67|南|精装|32|板塔结合|119
郑州|高新区|4室2厅|90.67|南北|精装|15|板楼|200
郑州|高新区|3室2厅|89.04|东南|毛坯|34|板楼|121
郑州|高新区|3室2厅|89.04|东南南北|简装|18|板塔结合|130
郑州|高新区|3室2厅|108.36|东南|简装|18|板楼|149
郑州|高新区|3室2厅|88.44|南|简装|34|板塔结合|113
郑州|高新区|2室2厅|81.61|南|精装|33|板楼|122
郑州|高新区|2室1厅|73.55|西北|简装|23|塔楼|735
郑州|高新区|4室2厅|111.23|南北|精装|33|板塔结合|210
郑州|高新区|3室2厅|88.97|南|精装|22|板塔结合|135
郑州|高新区|2室2厅|88.97|南|精装|17|塔楼|110
郑州|高新区|3室2厅|88.28|南北|精装|34|板楼|156
郑州|高新区|3室2厅|89.71|南|精装|30|塔楼|132
郑州|高新区|3室1厅|89.71|南北|精装|34|板塔结合|145
郑州|高新区|3室2厅|89.71|南北|精装|33|板塔结合|140
郑州|高新区|2室2厅|89.71|南|简装|7|板楼|120
郑州|高新区|2室2厅|89.63|南|简装|33|板楼|125
郑州|高新区|3室2厅|89.63|南北|简装|15|板楼|123
郑州|高新区|1室1厅|47.69|北|简装|33|板塔结合|60
郑州|高新区|3室2厅|109.31|南北|精装|18|板楼|138
郑州|高新区|3室2厅|89.26|西南|毛坯|34|板楼|175
郑州|高新区|3室1厅|89.85|南|精装|34|板楼|124
郑州|高新区|1室2厅|51.88|东北|简装|33|板塔结合|675
郑州|高新区|2室1厅|68.59|南西|简装|34|板塔结合|91
郑州|高新区|2室1厅|87.65|东|精装|18|板楼|113
郑州|高新区|3室2厅|84.17|南北|精装|33|板楼|116
郑州|高新区|3室2厅|89.72|南北|精装|34|板楼|126
郑州|高新区|2室2厅|83.85|南北|简装|7|板楼|75
郑州|高新区|3室2厅|83.85|南北|精装|34|板楼|169
郑州|高新区|3室1厅|88.08|南|精装|33|板楼|1149
郑州|高新区|3室2厅|111.69|西南|精装|33|板楼|150
郑州|高新区|1室1厅|55.92|西北|简装|17|板楼|75
郑州|高新区|3室1厅|106.88|南|精装|27|板楼|156
郑州|高新区|2室1厅|40.86|北|简装|20|板塔结合|46
郑州|高新区|3室2厅|87.27|东南|精装|34|板楼|116
郑州|高新区|1室1厅|45.91|南|其他|34|板塔结合|35
郑州|高新区|2室1厅|71.14|西南|精装|34|板楼|99
郑州|高新区|3室2厅|113.77|南北|精装|31|板塔结合|206
郑州|高新区|3室2厅|90.81|南|精装|33|塔楼|159
郑州|高新区|3室2厅|115.76|南北|精装|26|塔楼|185
郑州|高新区|3室2厅|89.63|南北|简装|34|板楼|129
郑州|高新区|3室2厅|108.81|南北|精装|28|板楼|117
郑州|高新区|3室2厅|86.81|南北|精装|33|板塔结合|159
郑州|高新区|3室2厅|85.11|南|精装|34|板楼|113
郑州|高新区|3室2厅|89.63|南北|精装|34|板楼|125
郑州|高新区|3室2厅|81.59|南|精装|34|板塔结合|120
郑州|高新区|2室2厅|76.24|东南|精装|6|板楼|98
郑州|高新区|2室1厅|100.93|南|简装|17|板楼|99
郑州|高新区|1室0厅|46.91|东南|简装|24|板塔结合|469
郑州|高新区|3室2厅|46.91|南东南|精装|26|板塔结合|122
郑州|高新区|3室1厅|124.51|南北|精装|27|板楼|168
郑州|高新区|3室2厅|88.62|南北|毛坯|34|板塔结合|159
郑州|高新区|2室2厅|78.73|南|其他|34|板楼|165
郑州|高新区|3室1厅|84.31|南|精装|15|板塔结合|110
郑州|高新区|1室1厅|55.88|南|简装|17|板楼|81
郑州|高新区|2室1厅|37.74|北|精装|20|板塔结合|55
郑州|高新区|1室1厅|56.08|南|简装|11|板塔结合|75
郑州|高新区|1室0厅|46.91|东北|精装|24|板塔结合|48
郑州|高新区|3室1厅|99.27|南北|精装|26|塔楼|112
郑州|高新区|3室2厅|91.93|南北|精装|33|板楼|158
郑州|高新区|3室2厅|88.18|西北|精装|15|板楼|995
郑州|高新区|2室1厅|100.93|南|简装|17|板楼|1069
郑州|高新区|3室2厅|126.28|南北|简装|34|板楼|165
郑州|高新区|2室2厅|92.57|南|精装|27|板塔结合|116
郑州|高新区|3室2厅|92.57|南|精装|34|板塔结合|128
郑州|高新区|3室2厅|89.31|南西|其他|34|板楼|130
郑州|高新区|4室2厅|122.41|南|精装|6|板楼|130
郑州|高新区|3室2厅|106.96|南北|毛坯|34|板楼|152
郑州|高新区|3室2厅|111.05|南北|简装|34|板塔结合|150
郑州|高新区|2室2厅|82.01|南|精装|33|板楼|92
郑州|高新区|3室1厅|88.61|西北|精装|34|板塔结合|123
郑州|高新区|1室1厅|55.33|南|精装|30|板楼|83
郑州|高新区|2室1厅|55.33|北|简装|20|板塔结合|51
郑州|高新区|3室2厅|88.15|东南|毛坯|34|板楼|190
郑州|高新区|3室2厅|97.73|南北|精装|15|板楼|120
郑州|高新区|3室1厅|88.24|南|精装|34|板塔结合|103
郑州|高新区|3室2厅|106.14|南北|精装|33|板楼|148
郑州|高新区|2室1厅|54.14|东南|简装|6|板楼|70
郑州|高新区|3室2厅|91.68|东南|毛坯|24|板楼|114
郑州|高新区|3室2厅|134.45|南北|精装|27|板塔结合|155
郑州|高新区|3室2厅|87.03|南|精装|33|塔楼|115
郑州|高新区|2室2厅|72.98|东北|简装|34|板塔结合|945
郑州|高新区|3室2厅|88.29|南|其他|33|板楼|115
郑州|高新区|2室2厅|78.92|南|简装|34|板塔结合|103
郑州|高新区|3室2厅|87.26|南西南|精装|33|板楼|122
郑州|高新区|3室2厅|88.14|东南|精装|6|板楼|91
郑州|高新区|3室2厅|88.14|南北|精装|6|板楼|121
郑州|高新区|3室1厅|94.02|南北|精装|33|板楼|142
郑州|高新区|3室2厅|87.75|东南|简装|34|板楼|116
郑州|高新区|3室2厅|89.67|南北|精装|34|板楼|179
郑州|高新区|3室2厅|88.12|东北|精装|33|塔楼|133
郑州|高新区|3室2厅|106.73|东南|精装|18|塔楼|130
郑州|高新区|1室0厅|42.71|东|简装|9|板楼|348
郑州|高新区|2室1厅|70.47|南|精装|30|塔楼|103
郑州|高新区|3室2厅|121.87|南北|精装|18|板塔结合|136
郑州|高新区|3室2厅|121.87|南|精装|18|塔楼|149
郑州|高新区|3室2厅|117.42|南|精装|34|板楼|260
郑州|高新区|3室2厅|88.61|南|精装|34|板塔结合|115
郑州|高新区|3室2厅|93.89|南北|精装|27|板楼|133
郑州|高新区|2室2厅|57.64|东北|精装|34|暂无数据|75
郑州|高新区|1室0厅|33.05|北|精装|28|板楼|22
郑州|高新区|1室1厅|51.95|北|简装|33|板塔结合|637
郑州|高新区|4室2厅|128.17|南北西|毛坯|34|板楼|140
郑州|高新区|3室2厅|91.88|南|简装|33|板楼|127
郑州|高新区|3室1厅|98.11|东南西|精装|7|板楼|150
郑州|高新区|2室2厅|88.25|南|毛坯|33|板塔结合|110
郑州|高新区|2室2厅|93.26|南|简装|16|板塔结合|122
郑州|高新区|3室2厅|90.63|南北|精装|28|板塔结合|170
