郑州|二七区|2室2厅|92.09|南|简装|7|板楼|100
郑州|二七区|3室2厅|122.34|南北|精装|7|板楼|106
郑州|二七区|3室1厅|118.74|南北|毛坯|33|塔楼|142
郑州|二七区|3室2厅|88.34|南|精装|27|板楼|133
郑州|二七区|3室1厅|88.28|西南|精装|26|板塔结合|136
郑州|二七区|3室1厅|135.71|南北|精装|31|塔楼|239
郑州|二七区|3室2厅|91.28|南北|精装|24|塔楼|137
郑州|二七区|1室1厅|45.29|南西南|简装|22|板楼|39
郑州|二七区|2室2厅|89.57|南|简装|20|板楼|1308
郑州|二七区|2室2厅|107.11|东南|精装|34|板楼|177
郑州|二七区|3室2厅|93.51|南|精装|7|板楼|133
郑州|二七区|2室2厅|85.79|南东南|简装|28|板楼|99
郑州|二七区|3室2厅|113.24|南|精装|6|板楼|183
郑州|二七区|3室2厅|145.12|西南|简装|12|板楼|236
郑州|二七区|3室2厅|134.61|南北|精装|31|板楼|232
郑州|二七区|2室1厅|134.61|南|简装|6|板楼|708
郑州|二七区|2室1厅|134.61|南|精装|32|板塔结合|85
郑州|二七区|2室1厅|80.89|南北|精装|33|板楼|94
郑州|二七区|1室1厅|51.97|北|精装|28|板塔结合|72
郑州|二七区|2室2厅|80.42|南|简装|28|塔楼|126
郑州|二七区|3室1厅|80.42|南北|简装|11|板楼|175
郑州|二七区|3室2厅|132.47|南北|简装|6|暂无数据|205
郑州|二七区|2室1厅|88.88|南|精装|27|塔楼|105
郑州|二七区|3室2厅|86.76|南北|精装|29|塔楼|145
郑州|二七区|3室2厅|104.64|西南|精装|26|塔楼|164
郑州|二七区|3室2厅|90.42|南|精装|21|板楼|140
郑州|二七区|3室1厅|113.38|南北|精装|7|板楼|94
郑州|二七区|3室2厅|117.17|南北|毛坯|33|板楼|138
郑州|二七区|3室2厅|117.17|南|毛坯|30|板楼|165
郑州|二七区|3室2厅|109.01|南北|简装|31|板塔结合|172
郑州|二七区|3室2厅|120.73|西南|精装|33|板楼|1535
